"id","ip_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comenario"
"1267","192.168.1.26","2","Newsletter","btn_agregar_carrito","2025-11-15 13:04:44","Interaccion interfaz"
"1268","192.168.1.26","5","Newsletter","btn_cancelar_checkout","2025-11-15 13:05:42","Abandono en pago"
"1269","192.168.1.1","1","Google Ads","Home_Page","2025-11-15 14:25:00","Inicio de sesion"
"1270","192.168.1.1","3","Google Ads","vista_Chaqueta_Cuero","2025-11-15 14:25:21","Navegando catalogo"
"1271","192.168.1.1","1","Newsletter","Home_Page","2025-11-15 16:59:00","Inicio de sesion"
"1272","192.168.1.1","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-15 16:59:22","Navegando catalogo"
"1273","192.168.1.1","3","Newsletter","vista_Zapatillas_Urban","2025-11-15 16:59:38","Navegando catalogo"
"1274","192.168.1.1","2","Newsletter","link_menu_hombres","2025-11-15 16:59:40","Interaccion interfaz"
"1275","192.168.1.1","3","Newsletter","vista_Zapatillas_Urban","2025-11-15 17:00:05","Navegando catalogo"
"1276","192.168.1.1","2","Newsletter","btn_agregar_carrito","2025-11-15 17:00:07","Interaccion interfaz"
"1277","192.168.1.1","3","Newsletter","vista_Jean_Slim_Negro","2025-11-15 17:00:28","Navegando catalogo"
"1278","192.168.1.1","2","Newsletter","img_zoom","2025-11-15 17:00:30","Interaccion interfaz"
"1279","192.168.1.1","5","Newsletter","btn_cancelar_checkout","2025-11-15 17:01:04","Abandono en pago"
"1280","192.168.1.5","1","Facebook","Home_Page","2025-11-15 17:29:00","Inicio de sesion"
"1281","192.168.1.5","3","Facebook","vista_Vestido_Verano_Floral","2025-11-15 17:29:06","Navegando catalogo"
"1282","192.168.1.5","3","Facebook","vista_Jean_Slim_Negro","2025-11-15 17:29:44","Navegando catalogo"
"1283","192.168.1.5","2","Facebook","link_menu_hombres","2025-11-15 17:29:46","Interaccion interfaz"
"1284","192.168.1.5","3","Facebook","vista_Jean_Slim_Negro","2025-11-15 17:30:27","Navegando catalogo"
"1285","192.168.1.5","2","Facebook","img_zoom","2025-11-15 17:30:29","Interaccion interfaz"
"1286","192.168.1.5","3","Facebook","vista_Jean_Slim_Negro","2025-11-15 17:31:06","Navegando catalogo"
"1287","192.168.1.5","2","Facebook","link_menu_hombres","2025-11-15 17:31:08","Interaccion interfaz"
"1288","192.168.1.5","5","Facebook","btn_cancelar_checkout","2025-11-15 17:31:45","Abandono en pago"
"1289","192.168.1.28","1","Directo","Home_Page","2025-11-15 18:12:00","Inicio de sesion"
"1290","192.168.1.28","3","Directo","vista_Zapatillas_Urban","2025-11-15 18:12:08","Navegando catalogo"
"1291","192.168.1.28","2","Directo","btn_ver_tallas","2025-11-15 18:12:10","Interaccion interfaz"
"1292","192.168.1.28","3","Directo","vista_Zapatillas_Urban","2025-11-15 18:12:40","Navegando catalogo"
"1293","192.168.1.28","3","Directo","vista_Zapatillas_Urban","2025-11-15 18:12:51","Navegando catalogo"
"1294","192.168.1.30","1","Directo","Home_Page","2025-11-15 19:16:00","Inicio de sesion"
"1295","192.168.1.30","3","Directo","vista_Zapatillas_Urban","2025-11-15 19:16:12","Navegando catalogo"
"1296","192.168.1.30","3","Directo","vista_Jean_Slim_Negro","2025-11-15 19:16:54","Navegando catalogo"
"1297","192.168.1.30","3","Directo","vista_Jean_Slim_Negro","2025-11-15 19:17:29","Navegando catalogo"
"1298","192.168.1.28","1","Newsletter","Home_Page","2025-11-15 21:32:00","Inicio de sesion"
"1299","192.168.1.28","3","Newsletter","vista_Zapatillas_Urban","2025-11-15 21:32:25","Navegando catalogo"
"1300","192.168.1.28","2","Newsletter","btn_agregar_carrito","2025-11-15 21:32:27","Interaccion interfaz"
"1301","192.168.1.28","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-15 21:32:45","Navegando catalogo"
"1302","192.168.1.28","2","Newsletter","img_zoom","2025-11-15 21:32:47","Interaccion interfaz"
"1303","192.168.1.28","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-15 21:33:03","Navegando catalogo"
"1304","192.168.1.28","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-15 21:33:19","Navegando catalogo"
"1305","192.168.1.28","2","Newsletter","btn_ver_tallas","2025-11-15 21:33:21","Interaccion interfaz"
"1306","192.168.1.28","5","Newsletter","btn_cancelar_checkout","2025-11-15 21:34:15","Abandono en pago"
"1307","192.168.1.38","1","Instagram Bio","Home_Page","2025-11-15 22:04:00","Inicio de sesion"
"1308","192.168.1.38","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-15 22:04:13","Navegando catalogo"
"1309","192.168.1.38","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-15 22:04:19","Navegando catalogo"
"1310","192.168.1.38","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-15 22:05:04","Navegando catalogo"
"1311","192.168.1.38","2","Instagram Bio","img_zoom","2025-11-15 22:05:06","Interaccion interfaz"
"1312","192.168.1.26","1","Newsletter","Home_Page","2025-11-15 23:12:00","Inicio de sesion"
"1313","192.168.1.26","3","Newsletter","vista_Chaqueta_Cuero","2025-11-15 23:12:36","Navegando catalogo"
"1314","192.168.1.26","3","Newsletter","vista_Chaqueta_Cuero","2025-11-15 23:13:04","Navegando catalogo"
"1315","192.168.1.26","2","Newsletter","btn_agregar_carrito","2025-11-15 23:13:06","Interaccion interfaz"
"1316","192.168.1.26","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-15 23:13:31","Navegando catalogo"
"1317","192.168.1.26","3","Newsletter","vista_Zapatillas_Urban","2025-11-15 23:13:52","Navegando catalogo"
"1318","192.168.1.26","2","Newsletter","img_zoom","2025-11-15 23:13:54","Interaccion interfaz"
"1319","192.168.1.26","5","Newsletter","btn_cancelar_checkout","2025-11-15 23:14:17","Abandono en pago"
"1320","192.168.1.10","1","Newsletter","Home_Page","2025-11-15 23:40:00","Inicio de sesion"
"1321","192.168.1.10","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-15 23:40:45","Navegando catalogo"
"1322","192.168.1.2","1","Directo","Home_Page","2025-11-16 02:12:00","Inicio de sesion"
"1323","192.168.1.2","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 02:12:07","Navegando catalogo"
"1324","192.168.1.2","3","Directo","vista_Chaqueta_Cuero","2025-11-16 02:12:47","Navegando catalogo"
"1325","192.168.1.2","3","Directo","vista_Chaqueta_Cuero","2025-11-16 02:13:31","Navegando catalogo"
"1326","192.168.1.2","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 02:14:04","Navegando catalogo"
"1327","192.168.1.2","3","Directo","vista_Zapatillas_Urban","2025-11-16 02:14:16","Navegando catalogo"
"1328","192.168.1.2","4","Directo","btn_finalizar_pago_exitoso","2025-11-16 02:14:42","Venta Exitosa"
"1329","192.168.1.5","1","Directo","Home_Page","2025-11-16 04:18:00","Inicio de sesion"
"1330","192.168.1.5","3","Directo","vista_Vestido_Verano_Floral","2025-11-16 04:18:16","Navegando catalogo"
"1331","192.168.1.5","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 04:18:23","Navegando catalogo"
"1332","192.168.1.43","1","Instagram Bio","Home_Page","2025-11-16 04:29:00","Inicio de sesion"
"1333","192.168.1.43","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-16 04:29:42","Navegando catalogo"
"1334","192.168.1.43","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 04:30:23","Navegando catalogo"
"1335","192.168.1.43","2","Instagram Bio","btn_agregar_carrito","2025-11-16 04:30:25","Interaccion interfaz"
"1336","192.168.1.50","1","Facebook","Home_Page","2025-11-16 06:15:00","Inicio de sesion"
"1337","192.168.1.50","3","Facebook","vista_Chaqueta_Cuero","2025-11-16 06:15:06","Navegando catalogo"
"1338","192.168.1.50","3","Facebook","vista_Zapatillas_Urban","2025-11-16 06:15:37","Navegando catalogo"
"1339","192.168.1.50","2","Facebook","img_zoom","2025-11-16 06:15:39","Interaccion interfaz"
"1340","192.168.1.11","1","Directo","Home_Page","2025-11-16 08:17:00","Inicio de sesion"
"1341","192.168.1.11","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 08:17:14","Navegando catalogo"
"1342","192.168.1.11","2","Directo","btn_ver_tallas","2025-11-16 08:17:16","Interaccion interfaz"
"1343","192.168.1.11","3","Directo","vista_Vestido_Verano_Floral","2025-11-16 08:17:56","Navegando catalogo"
"1344","192.168.1.49","1","Google Ads","Home_Page","2025-11-16 10:33:00","Inicio de sesion"
"1345","192.168.1.49","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-16 10:33:36","Navegando catalogo"
"1346","192.168.1.49","2","Google Ads","btn_ver_tallas","2025-11-16 10:33:38","Interaccion interfaz"
"1347","192.168.1.49","3","Google Ads","vista_Jean_Slim_Negro","2025-11-16 10:34:16","Navegando catalogo"
"1348","192.168.1.47","1","Facebook","Home_Page","2025-11-16 11:46:00","Inicio de sesion"
"1349","192.168.1.47","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-16 11:46:16","Navegando catalogo"
"1350","192.168.1.47","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-16 11:46:29","Navegando catalogo"
"1351","192.168.1.47","2","Facebook","link_menu_hombres","2025-11-16 11:46:31","Interaccion interfaz"
"1352","192.168.1.47","3","Facebook","vista_Chaqueta_Cuero","2025-11-16 11:47:01","Navegando catalogo"
"1353","192.168.1.47","2","Facebook","link_menu_hombres","2025-11-16 11:47:03","Interaccion interfaz"
"1354","192.168.1.47","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-16 11:47:12","Navegando catalogo"
"1355","192.168.1.47","3","Facebook","vista_Jean_Slim_Negro","2025-11-16 11:47:26","Navegando catalogo"
"1356","192.168.1.47","2","Facebook","btn_agregar_carrito","2025-11-16 11:47:28","Interaccion interfaz"
"1357","192.168.1.47","4","Facebook","btn_finalizar_pago_exitoso","2025-11-16 11:48:21","Venta Exitosa"
"1358","192.168.1.33","1","Instagram Bio","Home_Page","2025-11-16 12:06:00","Inicio de sesion"
"1359","192.168.1.33","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 12:06:24","Navegando catalogo"
"1360","192.168.1.33","2","Instagram Bio","btn_ver_tallas","2025-11-16 12:06:26","Interaccion interfaz"
"1361","192.168.1.33","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 12:06:36","Navegando catalogo"
"1362","192.168.1.33","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-16 12:06:57","Navegando catalogo"
"1363","192.168.1.33","2","Instagram Bio","btn_ver_tallas","2025-11-16 12:06:59","Interaccion interfaz"
"1364","192.168.1.33","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-16 12:07:19","Navegando catalogo"
"1365","192.168.1.33","5","Instagram Bio","btn_cancelar_checkout","2025-11-16 12:07:33","Abandono en pago"
"1366","192.168.1.13","1","Newsletter","Home_Page","2025-11-16 13:52:00","Inicio de sesion"
"1367","192.168.1.13","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-16 13:52:19","Navegando catalogo"
"1368","192.168.1.13","3","Newsletter","vista_Zapatillas_Urban","2025-11-16 13:53:04","Navegando catalogo"
"1369","192.168.1.13","3","Newsletter","vista_Zapatillas_Urban","2025-11-16 13:53:09","Navegando catalogo"
"1370","192.168.1.18","1","Newsletter","Home_Page","2025-11-16 15:45:00","Inicio de sesion"
"1371","192.168.1.18","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-16 15:45:23","Navegando catalogo"
"1372","192.168.1.18","2","Newsletter","btn_agregar_carrito","2025-11-16 15:45:25","Interaccion interfaz"
"1373","192.168.1.18","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-16 15:45:44","Navegando catalogo"
"1374","192.168.1.18","2","Newsletter","btn_agregar_carrito","2025-11-16 15:45:46","Interaccion interfaz"
"1375","192.168.1.18","3","Newsletter","vista_Zapatillas_Urban","2025-11-16 15:46:20","Navegando catalogo"
"1376","192.168.1.46","1","Facebook","Home_Page","2025-11-16 16:06:00","Inicio de sesion"
"1377","192.168.1.46","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-16 16:06:07","Navegando catalogo"
"1378","192.168.1.46","2","Facebook","img_zoom","2025-11-16 16:06:09","Interaccion interfaz"
"1379","192.168.1.46","3","Facebook","vista_Vestido_Verano_Floral","2025-11-16 16:06:28","Navegando catalogo"
"1380","192.168.1.46","3","Facebook","vista_Chaqueta_Cuero","2025-11-16 16:06:44","Navegando catalogo"
"1381","192.168.1.46","2","Facebook","btn_ver_tallas","2025-11-16 16:06:46","Interaccion interfaz"
"1382","192.168.1.42","1","Directo","Home_Page","2025-11-16 18:50:00","Inicio de sesion"
"1383","192.168.1.42","3","Directo","vista_Camisa_Lino_Blanca","2025-11-16 18:50:30","Navegando catalogo"
"1384","192.168.1.42","3","Directo","vista_Jean_Slim_Negro","2025-11-16 18:50:43","Navegando catalogo"
"1385","192.168.1.42","2","Directo","btn_agregar_carrito","2025-11-16 18:50:45","Interaccion interfaz"
"1386","192.168.1.28","1","Instagram Bio","Home_Page","2025-11-16 19:26:00","Inicio de sesion"
"1387","192.168.1.28","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 19:26:43","Navegando catalogo"
"1388","192.168.1.28","2","Instagram Bio","btn_ver_tallas","2025-11-16 19:26:45","Interaccion interfaz"
"1389","192.168.1.28","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 19:27:14","Navegando catalogo"
"1390","192.168.1.28","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-16 19:27:35","Navegando catalogo"
"1391","192.168.1.28","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-16 19:27:48","Navegando catalogo"
"1392","192.168.1.28","2","Instagram Bio","btn_ver_tallas","2025-11-16 19:27:50","Interaccion interfaz"
"1393","192.168.1.28","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-16 19:28:13","Navegando catalogo"
"1394","192.168.1.28","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-16 19:29:06","Venta Exitosa"
"1395","192.168.1.25","1","Newsletter","Home_Page","2025-11-16 21:56:00","Inicio de sesion"
"1396","192.168.1.25","3","Newsletter","vista_Jean_Slim_Negro","2025-11-16 21:56:24","Navegando catalogo"
"1397","192.168.1.25","3","Newsletter","vista_Chaqueta_Cuero","2025-11-16 21:56:52","Navegando catalogo"
"1398","192.168.1.25","2","Newsletter","btn_ver_tallas","2025-11-16 21:56:54","Interaccion interfaz"
"1399","192.168.1.17","1","Facebook","Home_Page","2025-11-16 23:55:00","Inicio de sesion"
"1400","192.168.1.17","3","Facebook","vista_Zapatillas_Urban","2025-11-16 23:55:22","Navegando catalogo"
"1401","192.168.1.17","2","Facebook","link_menu_hombres","2025-11-16 23:55:24","Interaccion interfaz"
"1402","192.168.1.17","3","Facebook","vista_Jean_Slim_Negro","2025-11-16 23:56:04","Navegando catalogo"
"1403","192.168.1.17","2","Facebook","link_menu_hombres","2025-11-16 23:56:06","Interaccion interfaz"
"1404","192.168.1.17","3","Facebook","vista_Vestido_Verano_Floral","2025-11-16 23:56:34","Navegando catalogo"
"1405","192.168.1.17","2","Facebook","btn_agregar_carrito","2025-11-16 23:56:36","Interaccion interfaz"
"1406","192.168.1.17","3","Facebook","vista_Zapatillas_Urban","2025-11-16 23:57:10","Navegando catalogo"
"1407","192.168.1.17","2","Facebook","link_menu_hombres","2025-11-16 23:57:12","Interaccion interfaz"
"1408","192.168.1.17","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-16 23:57:28","Navegando catalogo"
"1409","192.168.1.17","4","Facebook","btn_finalizar_pago_exitoso","2025-11-16 23:57:42","Venta Exitosa"
"1410","192.168.1.42","1","Instagram Bio","Home_Page","2025-11-17 02:00:00","Inicio de sesion"
"1411","192.168.1.42","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-17 02:00:41","Navegando catalogo"
"1412","192.168.1.42","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-17 02:01:02","Navegando catalogo"
"1413","192.168.1.42","2","Instagram Bio","btn_ver_tallas","2025-11-17 02:01:04","Interaccion interfaz"
"1414","192.168.1.42","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-17 02:01:41","Navegando catalogo"
"1415","192.168.1.42","2","Instagram Bio","link_menu_hombres","2025-11-17 02:01:43","Interaccion interfaz"
"1416","192.168.1.42","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-17 02:02:13","Navegando catalogo"
"1417","192.168.1.42","5","Instagram Bio","btn_cancelar_checkout","2025-11-17 02:03:10","Abandono en pago"
"1418","192.168.1.28","1","Newsletter","Home_Page","2025-11-17 04:45:00","Inicio de sesion"
"1419","192.168.1.28","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-17 04:45:40","Navegando catalogo"
"1420","192.168.1.45","1","Google Ads","Home_Page","2025-11-17 06:21:00","Inicio de sesion"
"1421","192.168.1.45","3","Google Ads","vista_Zapatillas_Urban","2025-11-17 06:21:11","Navegando catalogo"
"1422","192.168.1.45","2","Google Ads","btn_agregar_carrito","2025-11-17 06:21:13","Interaccion interfaz"
"1423","192.168.1.14","1","Newsletter","Home_Page","2025-11-17 09:20:00","Inicio de sesion"
"1424","192.168.1.14","3","Newsletter","vista_Chaqueta_Cuero","2025-11-17 09:20:35","Navegando catalogo"
"1425","192.168.1.14","3","Newsletter","vista_Chaqueta_Cuero","2025-11-17 09:20:41","Navegando catalogo"
"1426","192.168.1.14","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-17 09:21:22","Navegando catalogo"
"1427","192.168.1.28","1","Google Ads","Home_Page","2025-11-17 10:49:00","Inicio de sesion"
"1428","192.168.1.28","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-17 10:49:22","Navegando catalogo"
"1429","192.168.1.28","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-17 10:49:32","Navegando catalogo"
"1430","192.168.1.28","2","Google Ads","img_zoom","2025-11-17 10:49:34","Interaccion interfaz"
"1431","192.168.1.28","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-17 10:50:07","Navegando catalogo"
"1432","192.168.1.28","2","Google Ads","btn_agregar_carrito","2025-11-17 10:50:09","Interaccion interfaz"
"1433","192.168.1.28","3","Google Ads","vista_Jean_Slim_Negro","2025-11-17 10:50:45","Navegando catalogo"
"1434","192.168.1.28","2","Google Ads","img_zoom","2025-11-17 10:50:47","Interaccion interfaz"
"1435","192.168.1.28","5","Google Ads","btn_cancelar_checkout","2025-11-17 10:51:42","Abandono en pago"
"1436","192.168.1.9","1","Instagram Bio","Home_Page","2025-11-17 12:41:00","Inicio de sesion"
"1437","192.168.1.9","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-17 12:41:40","Navegando catalogo"
"1438","192.168.1.9","2","Instagram Bio","img_zoom","2025-11-17 12:41:42","Interaccion interfaz"
"1439","192.168.1.9","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-17 12:41:55","Navegando catalogo"
"1440","192.168.1.9","2","Instagram Bio","btn_ver_tallas","2025-11-17 12:41:57","Interaccion interfaz"
"1441","192.168.1.9","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-17 12:42:15","Navegando catalogo"
"1442","192.168.1.9","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-17 12:42:20","Navegando catalogo"
"1443","192.168.1.9","2","Instagram Bio","btn_agregar_carrito","2025-11-17 12:42:22","Interaccion interfaz"
"1444","192.168.1.9","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-17 12:42:42","Navegando catalogo"
"1445","192.168.1.9","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-17 12:43:17","Venta Exitosa"
"1446","192.168.1.33","1","Instagram Bio","Home_Page","2025-11-17 13:46:00","Inicio de sesion"
"1447","192.168.1.33","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-17 13:46:33","Navegando catalogo"
"1448","192.168.1.33","2","Instagram Bio","img_zoom","2025-11-17 13:46:35","Interaccion interfaz"
"1449","192.168.1.33","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-17 13:47:11","Navegando catalogo"
"1450","192.168.1.33","2","Instagram Bio","btn_agregar_carrito","2025-11-17 13:47:13","Interaccion interfaz"
"1451","192.168.1.33","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-17 13:47:45","Navegando catalogo"
